"CATEGORY_CODE","ITEM_ID","ITEM_PRICE","ITEM_UPC","REPL_QTY","_FREQUENCY"
"20100","36139","1.76","17320776368","18","1"
"20100","36140","1.68","10845218097","12","4"
"20160","36141","11.79","18196760337","1","1"
"20100","36142","2.18","13529563591","18","2"
"20100","36143","1.98","13286425114","24","4"
"20180","36144","4.19","12718404456","24","4"
"20100","36145","2.16","13478877606","18","1"
"20100","36146","1.76","10616200609","18","1"
"20100","36147","2.05","12597353385","24","2"
"20380","36148","8","18531921518","12","1"
"20100","36149","1.95","14940137461","18","2"
"20100","36150","2.26","13922714355","24","1"
"20100","36151","1.53","12845257725","1","1"
"20100","36152","2.08","19569607968","1","3"
"20100","36153","1.96","13545075107","24","2"
"20100","36154","1.68","14503309776","24","4"
"20100","36155","2.48","12444109545","18","1"
"20100","36156","2.01","12546328178","1","2"
"20160","36157","13.35","11938815438","24","1"
"20100","36158","1.87","10583415596","1","1"
"20100","36159","2.1","18298198973","18","2"
"20100","36160","2.08","12063822651","1","2"
"20100","36161","2.01","13903978419","12","2"
"20100","36162","2.05","17291972069","12","2"
"20100","36163","1.92","10857941889","12","2"
"20100","36164","1.93","18341624305","12","1"
"20140","36165","9.77","14285942528","12","1"
"20100","36166","1.85","10886330815","18","2"
"20160","36167","9.3","13307831432","1","3"
"20160","36168","13.45","17759392760","18","1"
"20220","36169","29.75","10348860125","18","4"
"20100","36170","1.94","17316300016","1","2"
"20100","36171","1.64","16156687761","1","1"
"20100","36172","2.1","18648048238","24","1"
"20100","36173","1.98","19415832559","12","1"
"20100","36174","2.17","11463179959","18","2"
"20640","36175","5.15","16873719476","12","2"
"20150","36176","6.57","16458409692","24","4"
"20640","36177","6.11","14923556726","1","2"
"20160","36178","11.29","18582521490","18","4"
"20100","36179","2.4","13043293189","18","2"
"20600","36180","5.57","16421728813","1","1"
"20180","36181","4.8","10901299776","18","3"
"20100","36182","2.01","19276812864","12","1"
"20100","36183","2.04","18142608161","24","2"
"20100","36184","1.88","11291852211","1","3"
"20100","36185","1.86","18075005700","18","4"
"20100","36186","1.98","11699919059","18","1"
"20100","36187","1.94","17448153692","1","4"
"20100","36188","1.95","10565449498","12","1"
"20460","36189","8.11","12576354505","18","2"
"20100","36190","2.11","10551147185","12","2"
"20600","36191","4.9","14097072167","24","1"
"20100","36192","1.94","14628753393","18","1"
"20160","36193","11.57","17446571860","24","2"
"20100","36194","2.21","17935856138","12","1"
"20100","36195","2.04","14753466018","24","1"
"20100","36196","1.9","19902911811","24","1"
"20160","36197","13.42","11141882265","1","2"
"20100","36198","1.85","16225097337","24","1"
"20100","36199","2.06","15000376418","1","1"
"20100","36200","2.06","14780563519","12","4"
"20100","36201","1.96","18333891054","12","3"
"20530","36202","22.64","13727274454","1","1"
"20100","36203","2.14","17598067349","24","1"
"20100","36204","2.31","12058795926","18","2"
"20100","36205","2.06","13138109213","24","1"
"20100","36206","2.19","15815871557","12","3"
"20100","36207","2.05","12042951188","24","1"
"20100","36208","1.98","10056067211","12","3"
"20100","36209","2.13","10892238055","18","2"
"20100","36210","2.19","17189349359","1","4"
"20160","36211","11.46","10842999369","18","4"
"20160","36212","9.91","11547053949","24","2"
"20100","36213","2.08","15692517215","12","2"
"20100","36214","2.1","18654813035","12","1"
"20100","36215","1.96","18782301543","18","1"
"20150","36216","5.72","11298681714","12","1"
"20100","36217","2.09","10691936537","24","4"
"20100","36218","2.14","14824028082","18","3"
"20640","36219","5.19","15591009894","12","3"
"20100","36220","1.64","10583343535","12","2"
"20100","36221","2.21","17316258043","24","1"
"20100","36222","1.94","10180339252","24","2"
"20220","36223","28.8","18371801388","18","4"
"20200","36224","19.66","11887404731","18","2"
"20100","36225","2.08","11610227218","12","1"
"20160","36226","12.92","10777401143","24","4"
"20640","36227","5.4","16817382456","12","1"
"20190","36228","4.16","13699879034","12","3"
"20100","36229","2.04","13821668495","24","3"
"20100","36230","2.33","18112849892","1","2"
"20100","36231","1.89","14847860616","12","2"
"20100","36232","1.94","18903207927","1","3"
"20100","36233","1.85","18444084545","12","1"
"20100","36234","2.17","15027418030","24","1"
"20100","36235","2.26","16003004988","12","1"
"20100","36236","1.65","15400745504","24","1"
"20100","36237","1.89","18251075963","24","1"
"20490","36238","52.96","18157230979","1","1"
"20180","36239","4.5","10309695597","1","1"
"20100","36240","2.15","13405697531","24","2"
"20100","36241","1.92","19019085959","1","1"
"20100","36242","1.94","19823615323","12","1"
"20100","36243","1.9","14805856120","1","1"
"20100","36244","1.9","12119520307","18","3"
"20100","36245","2.41","13382152646","24","2"
"20100","36246","2.02","13818607446","18","1"
"20100","36247","1.81","12218465008","12","1"
"20620","36248","16.74","14859816560","24","2"
"20100","36249","1.93","16435757320","1","1"
"20800","36250","7.24","13511824289","18","2"
"20100","36251","2.12","13471363877","24","1"
"20100","36252","1.72","18035399322","1","4"
"20100","36253","1.98","19697756059","24","1"
"20160","36254","8.85","10277778892","12","2"
"20100","36255","1.89","12659925196","24","1"
"20140","36256","12.16","10651883399","24","1"
"20100","36257","2.18","12774997097","24","1"
"20100","36258","1.94","17309031266","24","2"
"20100","36259","2.05","17513526924","24","1"
"20160","36260","11.87","10973172262","18","4"
"20100","36261","1.98","19546347874","18","1"
"20100","36262","2.15","15108276572","18","2"
"20100","36263","1.94","19970552000","24","1"
"20100","36264","1.72","18151690378","24","1"
"20730","36265","5.23","14635544659","12","1"
"20100","36266","2.01","11160998799","18","1"
"20620","36267","13.97","16043135144","18","1"
"20100","36268","2.12","14889433616","24","2"
"20180","36269","4.03","17482960228","12","1"
"20100","36270","2.24","10755138466","1","1"
"20100","36271","1.84","18348188000","1","1"
"20100","36272","1.88","14733280878","12","1"
"20100","36273","2.32","18355023441","18","1"
"20200","36274","23.77","17196590610","24","1"
"20160","36275","8.99","15312964029","18","2"
"20100","36276","1.76","12611314461","24","2"
"20100","36277","2.03","15196476463","24","4"
"20420","36278","8.06","19150711216","1","1"
"20100","36279","1.85","19351568227","18","2"
"20100","36280","2.06","11826083061","12","2"
"20100","36281","1.83","18684843929","1","1"
"20160","36282","11.24","18357930610","18","1"
"20100","36283","2.03","12140050247","1","1"
"20100","36284","2.14","19339815404","18","1"
"20100","36285","2.41","15450967292","1","3"
"20100","36286","2.12","15801034494","1","1"
"20100","36287","1.76","15547706181","1","1"
"20640","36288","4.87","16068695813","24","3"
"20100","36289","2.04","15275000267","24","1"
"20100","36290","2.22","14227096824","12","2"
"20100","36291","2.12","13030891602","24","1"
"20100","36292","2.13","10863479711","24","1"
"20100","36293","2.07","14150134030","24","1"
"20100","36294","2.19","14379412567","18","1"
"20100","36295","2.44","19754651916","18","2"
"20100","36296","1.65","13890364904","12","1"
"20380","36297","6.51","17066758736","24","3"
"20100","36298","2.21","16495594979","24","2"
"20100","36299","1.79","11089004201","18","3"
"20100","36300","2.3","11316227148","1","1"
"20100","36301","1.89","16111137011","24","3"
"20100","36302","2.01","15652903684","12","2"
"20100","36303","2.06","11467869107","24","3"
"20100","36304","1.72","15834662511","18","4"
"20190","36305","3.31","12867253569","24","1"
"20100","36306","1.5","11842130561","18","2"
"20100","36307","1.93","16145854454","12","3"
"20100","36308","2.18","12789646940","24","1"
"20100","36309","1.51","11058811507","12","2"
"20100","36310","2.15","17987270495","24","3"
"20100","36311","1.73","17502590211","18","1"
"20100","36312","1.93","10526230754","18","1"
"20100","36313","2.17","16875272854","12","1"
"20420","36314","11.02","14313126039","18","1"
"20150","36315","5.8","11501375830","18","1"
"20140","36316","9.79","19515444444","24","3"
"20100","36317","2","13855395667","18","2"
"20260","36318","55.7","18400441649","1","1"
"20100","36319","1.76","18280835709","24","3"
"20100","36320","1.86","19682184946","24","1"
"20100","36321","2.18","15849074503","12","2"
"20600","36322","4.93","19473048180","1","1"
"20100","36323","2.06","17830921654","1","2"
"20100","36324","1.95","15131811340","18","1"
"20380","36325","5.64","10261488350","12","1"
"20100","36326","2.25","15562421908","12","2"
"20100","36327","1.92","11044513762","24","1"
"20100","36328","2.06","16796090527","18","1"
"20100","36329","1.97","11689328169","1","3"
"20100","36330","2.02","12711393983","12","1"
"20100","36331","2.06","10700003597","18","4"
"20100","36332","2.08","14249009885","24","2"
"20100","36333","1.95","17268425758","12","1"
"20100","36334","1.84","12915061173","18","4"
"20180","36335","4.26","19787412938","1","1"
"20100","36336","1.97","19392608706","18","1"
"20100","36337","1.91","15743218447","1","1"
"20460","36338","7.88","12304356074","18","1"
"20100","36339","1.99","13191409648","24","1"
"20100","36340","1.7","17246967133","24","1"
"20270","36341","15.52","12809124872","12","2"
"20100","36342","1.87","16630531993","24","2"
"20100","36343","2.15","11737839740","18","1"
"20100","36344","2.01","10176813193","24","1"
"20100","36345","2.29","13021311419","18","2"
"20100","36346","1.82","13562066918","12","2"
"20100","36347","2.04","11811449300","12","1"
"20100","36348","2.09","14081169571","1","2"
"20160","36349","12.09","17290385995","24","1"
"20100","36350","2.13","13791931695","24","2"
"20100","36351","2.23","14109579889","1","1"
"20160","36352","13.66","11867555111","24","1"
"20100","36353","2.18","10161470408","18","2"
"20100","36354","2.36","10661223389","1","4"
"20100","36355","1.9","19815712459","1","2"
"20190","36356","3.55","13369439547","1","1"
"20100","36357","1.86","19909285439","1","1"
"20100","36358","2.18","10702585590","18","1"
"20100","36359","2.01","11252916144","1","3"
"20100","36360","2.09","10593452411","24","2"
"20100","36361","1.85","12674839419","24","1"
"20100","36362","1.9","18082392302","18","1"
"20100","36363","2.07","11862889391","12","2"
"20100","36364","2.43","15704145935","24","3"
"20100","36365","1.88","18116110822","18","1"
"20100","36366","2.13","10888906239","12","2"
"20640","36367","5.06","10873040076","12","2"
"20100","36368","1.7","11184104749","24","2"
"20140","36369","9.55","13445641711","1","1"
"20190","36370","4.37","16446232414","18","3"
"20100","36371","1.99","17064744648","18","1"
"20100","36372","1.88","13366605150","24","4"
"20100","36373","2.05","16889713225","18","1"
"20600","36374","5.36","18839122475","12","1"
"20100","36375","1.67","12844140532","24","1"
"20100","36376","1.93","13260260029","24","4"
"20100","36377","2.06","18541195806","1","2"
"20100","36378","1.78","12075551272","18","1"
"20160","36379","12.89","18225662455","24","1"
"20100","36380","1.72","13484915046","12","1"
"20100","36381","2.3","18433879365","12","2"
"20100","36382","1.83","18883147490","12","1"
"20100","36383","1.94","17829811770","12","4"
"20100","36384","1.94","15208822425","12","1"
"20160","36385","12","15373754268","12","2"
"20100","36386","1.98","16365723240","1","2"
"20100","36387","2.12","16735017340","18","2"
"20100","36388","1.67","19784186741","24","2"
"20600","36389","5.11","12176013617","18","2"
"20160","36390","12.81","17509177879","18","1"
"20150","36391","5.72","10507405071","1","4"
"20100","36392","2.1","11167717610","12","4"
"20800","36393","8.38","12250544812","18","2"
"20800","36394","6.19","14127480589","12","1"
"20100","36395","2.25","13461216831","1","2"
"20100","36396","2.01","13497560569","24","2"
"20100","36397","1.95","14255840797","18","3"
"20100","36398","1.69","16736051141","18","3"
"20160","36399","12.63","12277730953","18","3"
"20160","36400","11.58","17236000427","1","1"
"20100","36401","2.34","18974475978","12","1"
"20100","36402","2.06","19060797993","18","2"
"20100","36403","2.15","19292580954","12","4"
"20100","36404","1.88","16039424423","18","1"
"20380","36405","6.58","10561437050","18","2"
"20100","36406","1.99","17473914490","12","3"
"20100","36407","1.6","16210199721","24","1"
"20160","36408","12.46","19449050732","12","1"
"20640","36409","4.71","11299948990","18","1"
"20180","36410","4.05","18432144813","24","2"
"20100","36411","2","18101815154","18","1"
"20100","36412","1.99","14057993138","1","3"
"20600","36413","5.49","12346235587","24","1"
"20730","36414","5.24","12060304947","24","3"
"20100","36415","2.15","10372530504","24","1"
"20160","36416","11.31","11869317553","24","2"
"20100","36417","2.25","13247829896","24","1"
"20240","36418","15.37","18946866022","24","4"
"20100","36419","2.11","14896400849","12","1"
"20100","36420","1.78","17919123319","12","3"
"20600","36421","3.99","13088801524","1","1"
"20600","36422","4.49","18871611351","12","2"
"20100","36423","1.81","19328680501","24","1"
"20100","36424","1.86","10573586326","18","1"
"20420","36425","10.09","18091399396","1","2"
"20100","36426","1.77","18870126109","24","2"
"20100","36427","2.37","18012279176","12","2"
"20100","36428","1.85","17608658218","18","4"
"20380","36429","7.11","18076451803","24","3"
"20190","36430","3.76","12655747930","24","3"
"20160","36431","13.43","19011975804","24","2"
"20380","36432","7.6","15931588146","24","1"
"20180","36433","3.47","13824540544","24","2"
"20600","36434","5.63","18862281062","12","3"
"20600","36435","4.39","18195051321","12","2"
"20100","36436","1.84","13861957302","18","1"
"20620","36437","13.61","12488831445","18","1"
"20100","36438","2.12","15736590884","24","1"
"20100","36439","2.1","16135326363","18","3"
"20380","36440","7.35","19428967154","24","4"
"20100","36441","2.35","11631003139","12","1"
"20160","36442","13","14705779076","24","4"
"20100","36443","1.72","13138555219","12","4"
"20100","36444","1.81","14840933723","24","4"
"20180","36445","3.76","14754884494","1","2"
"20100","36446","1.81","17327439081","1","4"
"20100","36447","1.98","19110890422","18","1"
"20100","36448","1.92","13911801038","12","1"
"20160","36449","10.72","10325673309","1","1"
"20160","36450","12.92","14898013719","18","1"
"20100","36451","1.92","18068556239","18","1"
"20100","36452","2.6","13084938382","1","3"
"20600","36453","5.11","19494716663","12","1"
"20100","36454","2.13","19176659929","18","2"
"20100","36455","2.12","15881110953","1","1"
"20100","36456","1.73","16190152635","1","4"
"20100","36457","2.13","17735800190","18","1"
"20140","36458","10.04","11312890713","1","2"
"20100","36459","2.32","15178892938","12","2"
"20100","36460","2.13","15892146256","24","2"
"20380","36461","6.54","19557389322","12","1"
"20160","36462","10.67","17527688305","12","1"
"20100","36463","2.41","16672257726","1","1"
"20640","36464","5.63","18512826025","12","1"
"20100","36465","1.74","18979452348","18","3"
"20280","36466","12.61","17099621614","1","1"
"20100","36467","1.89","15792729646","24","2"
"20640","36468","4.26","15710896236","18","2"
"20100","36469","2.18","19223007196","24","1"
"20160","36470","12.03","17160351400","12","1"
"20100","36471","1.89","10563039716","1","1"
"20160","36472","11.53","16756597329","1","2"
"20100","36473","2.25","16376202446","24","1"
"20100","36474","2.11","10598423779","12","1"
"20800","36475","7.54","11933584700","12","2"
"20100","36476","2.22","16800518894","1","1"
"20160","36477","11.41","16797176639","18","4"
"20100","36478","2.19","15657515436","18","1"
"20100","36479","1.76","12303245613","1","1"
"20100","36480","2.19","15908507516","12","4"
"20100","36481","2.13","12005103388","24","3"
"20100","36482","1.98","17931072626","1","2"
"20180","36483","4.58","19015250338","1","3"
"20100","36484","1.83","18141683044","24","2"
"20160","36485","12.24","12678428687","24","2"
"20100","36486","1.72","11438460735","18","1"
"20220","36487","31.98","13561612320","18","1"
"20160","36488","10.83","15704825104","24","1"
"20100","36489","1.98","10147167064","1","3"
"20100","36490","1.92","10625131977","24","2"
"20100","36491","1.82","17931065882","18","1"
"20100","36492","1.74","18945073654","1","1"
"20160","36493","13.25","17856972947","24","1"
"20160","36494","12.06","18758018790","18","1"
"20100","36495","2.24","18578427373","12","4"
"20100","36496","2.14","15559330338","12","1"
"20100","36497","1.88","14074830862","18","2"
"20100","36498","2.18","12091049113","24","3"
"20100","36499","1.9","14949532268","18","3"
"20640","36500","4.55","12999730331","12","2"
"20100","36501","2.35","18068215454","18","3"
"20100","36502","2.05","17816846765","24","2"
"20100","36503","1.82","12163600280","18","1"
"20160","36504","12.69","10134638137","1","1"
"20100","36505","2.32","11305626497","18","2"
"20100","36506","1.95","16431057683","18","2"
"20100","36507","2.15","11066087834","12","2"
"20160","36508","9.91","19414184545","24","2"
"20100","36509","1.73","18652343835","24","2"
"20100","36510","1.64","19546779255","24","1"
"20100","36511","2.12","14610160235","12","1"
"20180","36512","4.31","15459167534","1","1"
"20620","36513","15.57","10435693369","24","1"
"20100","36514","1.78","10504651666","12","1"
"20160","36515","13.8","13374978061","24","4"
"20640","36516","4.72","19506564524","18","3"
"20310","36517","96.71","19587935754","12","3"
"20100","36518","2.13","12351794237","24","3"
"20160","36519","14.67","12564685658","12","3"
"20150","36520","5.81","15187134286","12","4"
"20420","36521","10.81","18665223075","18","2"
"20600","36522","4.36","12710695522","1","1"
"20100","36523","1.9","17712843881","1","1"
"20100","36524","1.83","19704099248","1","2"
"20220","36525","33.54","13281861229","1","1"
"20150","36526","5.85","12868882687","12","1"
"20100","36527","2.05","11400090835","24","1"
"20100","36528","2.08","11126646844","12","2"
"20100","36529","2.01","13861885573","18","1"
"20100","36530","1.72","11278704677","24","1"
"20620","36531","13.46","16741557069","24","1"
"20810","36532","7.81","10351483071","24","3"
"20810","36533","9.63","15976237190","12","1"
"20100","36534","2.07","10846559661","24","1"
"20100","36535","2.38","11110875973","12","3"
"20100","36536","1.83","19661915626","1","1"
"20640","36537","4.41","12236904426","18","1"
"20100","36538","2.23","16024852024","18","2"
"20100","36539","2.19","13651531267","18","1"
"20100","36540","1.97","10424263240","18","1"
"20100","36541","1.66","16890856555","1","2"
"20160","36542","12.22","18196782927","18","3"
"20100","36543","2.14","11752464917","18","1"
"20100","36544","1.66","13924099451","12","1"
"20100","36545","2.03","11684058345","1","1"
"20100","36546","2.29","16949296488","12","4"
"20190","36547","3.64","16299645877","12","2"
"20100","36548","1.76","15787426802","18","1"
"20100","36549","1.66","14146934200","12","3"
"20100","36550","2.16","19737390227","18","2"
"20100","36551","1.98","11450482811","1","2"
"20100","36552","1.89","10940506791","18","1"
"20100","36553","1.95","15499545058","24","2"
"20800","36554","9","15853799394","12","2"
"20100","36555","2.04","15056679003","24","1"
"20100","36556","1.98","15810966681","1","1"
"20160","36557","12.74","15913973305","12","3"
"20160","36558","11.35","18297530482","18","1"
"20100","36559","1.8","18683967422","1","2"
"20100","36560","2.38","15639917020","1","2"
"20150","36561","5.5","15950593966","1","4"
"20100","36562","2.36","16375595200","18","2"
"20160","36563","12","15277623961","1","1"
"20100","36564","1.89","16738736742","18","2"
"20100","36565","1.9","12353305777","24","1"
"20100","36566","2.47","19641613385","24","2"
"20100","36567","1.76","11888063254","24","1"
"20100","36568","2.33","11553871998","24","1"
"20100","36569","1.82","14399781552","1","1"
"20160","36570","13.15","12995648914","12","1"
"20100","36571","2.27","18144690023","24","1"
"20100","36572","2.45","10792141328","18","2"
"20100","36573","1.97","17172803843","18","2"
"20100","36574","2.01","11941272582","12","1"
"20100","36575","2.27","15396658138","24","1"
"20100","36576","2.01","13065137013","18","2"
"20640","36577","5.02","12379291195","12","1"
"20640","36578","4.86","11973953720","24","1"
"20100","36579","2.03","13040960858","1","1"
"20100","36580","2","19436790020","12","1"
"20100","36581","1.96","16444901944","18","1"
"20100","36582","2.27","11125029559","12","1"
"20100","36583","2.19","12881200363","1","1"
"20100","36584","1.99","18124652424","18","1"
"20640","36585","5.13","18888774738","1","3"
"20100","36586","1.76","12816618267","18","1"
"20100","36587","2.27","15453941998","1","2"
"20100","36588","1.78","18389510117","1","3"
"20100","36589","1.92","16365768059","24","3"
"20100","36590","2.13","13176472611","1","1"
"20100","36591","1.7","13329266112","18","4"
"20100","36592","1.84","13333593398","1","3"
"20640","36593","5.04","16874305336","12","2"
"20160","36594","12.79","14960945789","24","1"
"20220","36595","30.76","19264900068","18","1"
"20100","36596","1.75","12823321864","12","1"
"20100","36597","1.52","16778940821","24","1"
"20100","36598","2.27","17527799987","1","3"
"20100","36599","2.04","17858160685","24","1"
"20100","36600","2.02","10056457374","18","3"
"20100","36601","1.61","14210602669","12","3"
"20100","36602","2.02","16509913991","24","1"
"20100","36603","1.93","19190936432","18","1"
"20100","36604","2.31","10662456691","18","2"
"20160","36605","12.36","17332776468","1","1"
"20640","36606","4.51","14304762506","18","1"
"20100","36607","2.01","10413902376","1","1"
"20150","36608","6.2","17152408036","24","1"
"20160","36609","13.8","12499305362","24","1"
"20100","36610","1.97","16996405836","18","1"
"20100","36611","1.79","12387755487","12","2"
"20100","36612","2.49","11163302618","1","2"
"20100","36613","2.1","17395384321","24","3"
"20160","36614","12.35","12123270727","24","3"
"20640","36615","5.24","14962355694","24","1"
"20150","36616","6.58","16561136532","18","2"
"20600","36617","4.53","13468580061","12","1"
"20100","36618","2.3","14623913589","24","1"
"20150","36619","5.36","19744593135","1","2"
"20100","36620","1.89","19250021597","12","1"
"20100","36621","2.15","14441220053","1","2"
"20160","36622","10.33","13649113119","12","2"
"20100","36623","1.97","19152455542","18","4"
"20100","36624","2.01","16852998372","1","1"
"20100","36625","1.98","15342199649","18","1"
"20100","36626","2.2","14439064009","12","1"
"20100","36627","2.15","16874553996","12","1"
"20100","36628","1.83","19192736612","24","1"
"20100","36629","1.71","16195253783","24","4"
"20100","36630","2.06","12613326487","24","1"
"20600","36631","4.71","10973919942","12","1"
"20620","36632","13.13","18039737851","1","1"
"20600","36633","5.8","16948326710","12","4"
"20100","36634","2.16","14015116315","12","2"
"20100","36635","2.19","14516400383","18","2"
"20100","36636","1.83","17999425281","18","2"
"20150","36637","5.29","15061329851","18","3"
"20100","36638","2.01","12417344996","1","1"
"20640","36639","4.52","17422602839","12","1"
"20640","36640","4.83","13482365868","18","1"
"20100","36641","2.03","15341256240","12","1"
"20100","36642","2.19","12738250249","12","1"
"20100","36643","2.26","13343206037","18","1"
"20100","36644","1.81","16891360034","24","1"
"20670","36645","9.69","11052348208","24","4"
"20100","36646","1.78","10444917907","24","1"
"20100","36647","1.91","16609145012","18","1"
"20100","36648","1.89","12251432068","1","4"
"20600","36649","5.16","16907927664","12","2"
"20600","36650","4.86","19002855256","1","2"
"20100","36651","1.99","16877203618","1","2"
"20620","36652","13.69","13790300708","24","1"
"20600","36653","5.26","12100057277","18","2"
"20100","36654","2.09","10940687463","1","1"
"20100","36655","1.64","14993558506","24","3"
"20100","36656","1.69","10429173456","18","1"
"20100","36657","2.18","19115299009","12","3"
"20640","36658","3.68","12353179678","12","2"
"20640","36659","5.51","13179981486","18","1"
"20100","36660","2.03","13276006109","12","1"
"20100","36661","2.32","10410028790","24","1"
"20100","36662","1.93","15375055589","12","3"
"20100","36663","1.93","12947554759","18","1"
"20100","36664","2.17","11951381179","24","2"
"20100","36665","1.95","11490166475","18","1"
"20140","36666","9.52","12402441357","18","1"
"20100","36667","2.02","15810275998","18","1"
"20100","36668","1.98","13753730414","12","1"
"20100","36669","1.91","10550468637","18","3"
"20150","36670","5.79","16945854427","12","4"
"20100","36671","2.07","19113313314","1","1"
"20160","36672","11.59","16274447605","12","2"
"20100","36673","1.9","15147968928","24","4"
"20640","36674","5.11","13292674278","24","4"
"20150","36675","5.49","18503658498","1","1"
"20100","36676","1.98","14276797490","1","4"
"20100","36677","1.94","13851231080","12","1"
"20100","36678","1.94","15154658379","18","1"
"20100","36679","1.83","16217248014","1","1"
"20190","36680","3.67","19464668510","24","4"
"20100","36681","1.78","17812720391","24","1"
"20100","36682","1.94","11944067636","1","4"
"20460","36683","8.56","12270914989","24","1"
"20600","36684","4.43","19060027562","24","3"
"20600","36685","4.75","16779749249","12","1"
"20100","36686","1.66","14914783788","24","4"
"20100","36687","2.06","18130293553","1","1"
"20100","36688","2.02","19696415852","1","4"
"20100","36689","1.64","13772489855","1","4"
"20100","36690","2.18","14888219104","12","2"
"20380","36691","8.98","12324284816","24","1"
"20370","36692","171.77","15804649330","24","1"
"20100","36693","2.1","18145050222","1","1"
"20670","36694","11.03","12670414529","1","1"
"20100","36695","1.96","10525528856","24","1"
"20160","36696","11.95","16021737327","12","1"
"20160","36697","11.7","10650026162","24","1"
"20100","36698","1.86","15768212728","24","1"
"20100","36699","2.08","12247045952","24","4"
"20220","36700","33.44","13726880929","18","1"
"20100","36701","1.89","19500344974","12","3"
"20100","36702","2.42","17316605775","12","1"
"20100","36703","1.77","11689211149","12","1"
"20140","36704","9.78","15308920100","18","2"
"20100","36705","2.09","17580833860","18","1"
"20100","36706","2.08","14657085099","1","1"
"20530","36707","21.76","19639690082","1","1"
"20160","36708","11.58","16099038468","1","1"
"20100","36709","2.03","15434049291","1","1"
"20100","36710","2.12","10371369697","1","1"
"20100","36711","1.85","15824982650","1","3"
"20100","36712","1.98","17949424538","12","2"
"20100","36713","1.77","12393334381","24","2"
"20150","36714","5.08","14169010596","24","1"
"20100","36715","2.24","17035087047","18","1"
"20100","36716","1.93","17644967386","18","4"
"20140","36717","8.47","18803994516","1","2"
"20100","36718","1.91","19989402798","24","1"
"20100","36719","1.85","16433467477","1","2"
"20800","36720","7.6","14397433745","24","1"
"20100","36721","1.91","19806591843","1","1"
"20100","36722","1.85","15334053410","1","1"
"20100","36723","2.2","10951496157","12","1"
"20380","36724","6.2","12241916800","1","3"
"20670","36725","9.23","18729660391","24","2"
"20600","36726","4.79","10146787137","24","3"
"20100","36727","1.85","13619824924","24","1"
"20460","36728","7.87","11843180139","1","2"
"20600","36729","5.63","17084552452","18","1"
"20100","36730","2.14","15202119498","18","1"
"20100","36731","2.16","18934519239","24","2"
"20620","36732","16.53","12560251785","12","1"
"20100","36733","2.09","18311703745","18","3"
"20100","36734","1.98","19814559951","24","4"
"20160","36735","10.31","13393744803","18","2"
"20100","36736","2.29","19936208790","12","3"
"20160","36737","10.73","11474303632","1","2"
"20150","36738","5.73","12292616585","1","1"
"20100","36739","2.25","13896890392","1","1"
"20160","36740","11.87","13046035565","1","3"
"20640","36741","5.09","15945609014","1","1"
"20100","36742","1.82","15786557339","18","1"
"20160","36743","13.69","11964931623","12","1"
"20640","36744","5.45","14489795626","12","4"
"20100","36745","2","13342410617","18","2"
"20100","36746","2.07","19126129691","24","1"
"20100","36747","2.07","19278823971","24","1"
"20100","36748","2.34","10401231521","1","1"
"20800","36749","7.22","15855646810","18","2"
"20100","36750","1.94","13414956615","1","1"
"20640","36751","4.29","13201780101","1","1"
"20600","36752","5.33","13839972105","1","1"
"20160","36753","13.38","19510721074","24","4"
"20100","36754","2.31","12906575292","24","3"
"20100","36755","1.67","13956796480","18","2"
"20100","36756","1.97","11321375983","12","3"
"20800","36757","8.37","14130216901","1","1"
"20160","36758","11.61","18800423416","12","2"
"20100","36759","2.17","13639744303","12","3"
"20220","36760","27.7","11888956038","1","1"
"20100","36761","1.54","13592054985","24","2"
"20100","36762","2.02","10336495272","18","3"
"20100","36763","2.11","16887059154","24","3"
"20640","36764","5.14","15650425227","1","2"
"20100","36765","1.8","15371096017","24","1"
"20100","36766","1.65","12510358158","1","1"
"20100","36767","1.92","10936818452","18","1"
"20100","36768","2.02","17879703704","24","2"
"20100","36769","2.08","18462949452","12","3"
"20620","36770","13.99","13744764463","18","3"
"20100","36771","2.02","16691212253","12","1"
"20100","36772","2.22","18092569420","1","1"
"20160","36773","12.22","11241019993","12","1"
"20100","36774","1.93","12319143504","18","1"
"20380","36775","6.04","14301470890","24","3"
"20220","36776","36.18","12722398133","24","1"
"20220","36777","31.56","12448888177","1","1"
"20100","36778","2.23","12792786410","12","1"
"20100","36779","2.04","16860216006","24","1"
"20100","36780","1.88","11662717965","1","1"
"20140","36781","10.82","15597086018","12","4"
"20380","36782","5.9","10475078379","1","1"
"20460","36783","8.23","19450020759","12","2"
"20100","36784","2.12","11220977728","24","1"
"20600","36785","5.01","14270054335","24","3"
"20100","36786","1.97","11092728385","1","1"
"20640","36787","5.86","16818798348","24","1"
"20160","36788","11.41","10856410862","1","2"
"20100","36789","1.89","14952811891","24","4"
"20600","36790","5.38","13734251738","24","2"
"20100","36791","1.81","12264700295","24","1"
"20160","36792","11.24","12160830771","24","3"
"20160","36793","12.47","12119821372","1","1"
"20100","36794","2.1","13291560736","12","4"
"20100","36795","2.25","16394599912","24","1"
"20100","36796","2.07","19581993552","18","3"
"20100","36797","1.69","18329642994","1","3"
"20100","36798","2.57","13657910624","24","2"
"20100","36799","2.27","12796556335","1","2"
"20600","36800","3.98","16114540924","12","4"
"20100","36801","2","13067230025","18","2"
"20100","36802","2.27","11915502749","1","2"
